--- TRADE SIMULATION RESULTS (M1 VERIFIED) ---
Period: 2024-01-01 to Present
Initial Equity: $1000.00
Threshold: 95.0%
Risk per trade: 1.0%
-------------------------------------------------------------------------------------
Entry Time                Exit Time                 Type     Status       Equity         
2024-10-22 06:15:00       2024-10-22 06:20:00       SELL     TP           $6665941902.60 
2024-10-22 08:00:00       2024-10-22 08:47:00       SELL     TP           $6799260740.65 
2024-10-22 13:00:00       2024-10-22 14:51:00       BUY      SL           $6731268133.24 
2024-10-22 17:00:00       2024-10-22 17:51:00       BUY      TP           $6865893495.91 
2024-10-22 18:00:00       2024-10-22 18:04:00       SELL     TP           $7003211365.83 
2024-10-22 19:00:00       2024-10-22 19:50:00       BUY      TP           $7143275593.14 
2024-10-23 04:30:00       2024-10-23 04:31:00       BUY      TP           $7286141105.01 
2024-10-23 04:45:00       2024-10-23 04:48:00       BUY      TP           $7431863927.11 
2024-10-23 05:00:00       2024-10-23 05:50:00       BUY      TP           $7580501205.65 
2024-10-23 06:00:00       2024-10-23 06:37:00       BUY      TP           $7732111229.76 
2024-10-23 15:15:00       2024-10-23 15:16:00       BUY      TP           $7886753454.36 
2024-10-23 15:30:00       2024-10-23 15:31:00       BUY      TP           $8044488523.44 
2024-10-23 15:45:00       2024-10-23 16:02:00       BUY      SL           $7964043638.21 
2024-10-23 16:15:00       2024-10-23 16:17:00       SELL     TP           $8123324510.97 
2024-10-23 16:45:00       2024-10-23 17:10:00       SELL     TP           $8285791001.19 
2024-10-23 19:30:00       2024-10-23 20:20:00       SELL     TP           $8451506821.22 
2024-10-24 05:45:00       2024-10-24 05:46:00       SELL     TP           $8620536957.64 
2024-10-24 06:00:00       2024-10-24 06:08:00       SELL     TP           $8792947696.79 
2024-10-24 06:15:00       2024-10-24 07:21:00       SELL     SL           $8705018219.83 
2024-10-24 10:00:00       2024-10-24 10:01:00       SELL     TP           $8879118584.22 
2024-10-24 16:00:00       2024-10-24 16:28:00       SELL     SL           $8790327398.38 
2024-10-24 17:15:00       2024-10-24 17:16:00       BUY      TP           $8966133946.35 
2024-10-24 18:00:00       2024-10-24 18:05:00       SELL     TP           $9145456625.27 
2024-10-24 19:00:00       2024-10-24 19:01:00       BUY      TP           $9328365757.78 
2024-10-25 05:00:00       2024-10-25 05:38:00       SELL     TP           $9514933072.94 
2024-10-25 05:45:00       2024-10-25 06:03:00       SELL     TP           $9705231734.39 
2024-10-25 06:15:00       2024-10-25 06:16:00       SELL     TP           $9899336369.08 
2024-10-25 07:45:00       2024-10-25 08:02:00       SELL     SL           $9800343005.39 
2024-10-25 08:15:00       2024-10-25 08:34:00       SELL     SL           $9702339575.34 
2024-10-25 08:45:00       2024-10-25 09:07:00       SELL     TP           $9896386366.84 
2024-10-25 09:30:00       2024-10-25 09:31:00       SELL     TP           $10094314094.18
2024-10-25 09:45:00       2024-10-25 09:46:00       SELL     TP           $10296200376.06
2024-10-25 10:00:00       2024-10-25 11:25:00       SELL     TP           $10502124383.59
2024-10-25 11:30:00       2024-10-25 12:03:00       SELL     TP           $10712166871.26
2024-10-25 12:15:00       2024-10-25 13:00:00       BUY      TP           $10926410208.68
2024-10-25 13:15:00       2024-10-25 13:38:00       BUY      TP           $11144938412.86
2024-10-25 14:30:00       2024-10-25 14:53:00       SELL     TP           $11367837181.11
2024-10-25 18:15:00       2024-10-25 18:34:00       SELL     TP           $11595193924.74
2024-10-28 01:00:00       2024-10-28 01:29:00       SELL     SL           $11479241985.49
2024-10-28 01:30:00       2024-10-28 02:39:00       SELL     TP           $11708826825.20
2024-10-28 03:45:00       2024-10-28 03:46:00       SELL     TP           $11943003361.70
2024-10-28 08:45:00       2024-10-28 10:59:00       SELL     TP           $12181863428.94
2024-10-28 11:00:00       2024-10-28 11:29:00       SELL     TP           $12425500697.51
2024-10-28 11:30:00       2024-10-28 11:59:00       SELL     TP           $12674010711.46
2024-10-29 04:00:00       2024-10-29 04:01:00       SELL     TP           $12927490925.69
2024-10-29 04:15:00       2024-10-29 04:20:00       SELL     TP           $13186040744.21
2024-10-29 07:00:00       2024-10-29 07:17:00       SELL     TP           $13449761559.09
2024-10-29 11:00:00       2024-10-29 11:20:00       SELL     SL           $13315263943.50
2024-10-29 13:15:00       2024-10-29 13:53:00       BUY      TP           $13581569222.37
2024-10-29 17:15:00       2024-10-29 17:16:00       BUY      TP           $13853200606.82
2024-10-30 12:00:00       2024-10-30 12:01:00       SELL     TP           $14130264618.95
2024-10-30 12:15:00       2024-10-30 12:55:00       SELL     TP           $14412869911.33
2024-10-30 14:00:00       2024-10-30 14:15:00       BUY      SL           $14268741212.22
2024-10-30 15:00:00       2024-10-30 15:01:00       SELL     TP           $14554116036.47
2024-10-30 17:00:00       2024-10-30 17:31:00       BUY      TP           $14845198357.19
2024-10-31 08:00:00       2024-10-31 08:31:00       SELL     TP           $15142102324.34
2024-10-31 12:15:00       2024-10-31 12:16:00       SELL     TP           $15444944370.83
2024-10-31 12:30:00       2024-10-31 12:53:00       SELL     SL           $15290494927.12
2024-10-31 13:00:00       2024-10-31 15:05:00       SELL     TP           $15596304825.66
2024-10-31 15:15:00       2024-10-31 15:49:00       SELL     TP           $15908230922.17
2024-10-31 16:00:00       2024-10-31 16:18:00       SELL     SL           $15749148612.95
2024-11-01 10:15:00       2024-11-01 10:16:00       SELL     TP           $16064131585.21
2024-11-01 10:30:00       2024-11-01 10:35:00       SELL     TP           $16385414216.91
2024-11-01 10:45:00       2024-11-01 11:15:00       SELL     SL           $16221560074.74
2024-11-01 14:30:00       2024-11-01 15:08:00       SELL     SL           $16059344474.00
2024-11-01 16:00:00       2024-11-01 16:25:00       SELL     TP           $16380531363.48
2024-11-01 16:45:00       2024-11-01 16:46:00       SELL     TP           $16708141990.75
2024-11-01 17:00:00       2024-11-01 17:05:00       SELL     TP           $17042304830.56
2024-11-01 17:15:00       2024-11-01 17:18:00       SELL     TP           $17383150927.17
2024-11-01 17:30:00       2024-11-01 19:33:00       SELL     TP           $17730813945.72
2024-11-04 09:00:00       2024-11-04 09:45:00       SELL     TP           $18085430224.63
2024-11-04 11:00:00       2024-11-04 11:18:00       BUY      TP           $18447138829.12
2024-11-04 11:45:00       2024-11-04 11:46:00       SELL     TP           $18816081605.71
2024-11-04 12:00:00       2024-11-04 12:28:00       SELL     TP           $19192403237.82
2024-11-04 16:00:00       2024-11-04 16:36:00       SELL     TP           $19576251302.58
2024-11-04 17:00:00       2024-11-04 17:01:00       SELL     TP           $19967776328.63
2024-11-04 17:15:00       2024-11-04 19:11:00       SELL     TP           $20367131855.20
2024-11-05 05:00:00       2024-11-05 05:41:00       BUY      TP           $20774474492.30
2024-11-05 05:45:00       2024-11-05 07:22:00       SELL     SL           $20566729747.38
2024-11-05 08:30:00       2024-11-05 08:31:00       SELL     TP           $20978064342.33
2024-11-05 09:00:00       2024-11-05 09:01:00       SELL     TP           $21397625629.18
2024-11-05 09:15:00       2024-11-05 09:32:00       SELL     TP           $21825578141.76
2024-11-05 10:00:00       2024-11-05 10:01:00       BUY      TP           $22262089704.59
2024-11-05 11:00:00       2024-11-05 11:01:00       SELL     TP           $22707331498.69
2024-11-05 11:15:00       2024-11-05 12:12:00       SELL     TP           $23161478128.66
2024-11-05 16:15:00       2024-11-05 16:16:00       SELL     TP           $23624707691.23
2024-11-05 17:00:00       2024-11-05 17:01:00       BUY      TP           $24097201845.06
2024-11-05 17:15:00       2024-11-05 17:16:00       BUY      TP           $24579145881.96
2024-11-05 18:00:00       2024-11-06 01:53:00       SELL     SL           $24333354423.14
2024-11-06 02:15:00       2024-11-06 02:16:00       BUY      TP           $24820021511.60
2024-11-06 03:00:00       2024-11-06 05:29:00       BUY      SL           $24571821296.49
2024-11-06 06:45:00       2024-11-06 07:30:00       SELL     TP           $25063257722.42
2024-11-06 08:00:00       2024-11-06 08:29:00       SELL     TP           $25564522876.86
2024-11-06 09:15:00       2024-11-06 13:37:00       SELL     TP           $26075813334.40
2024-11-06 14:15:00       2024-11-06 15:14:00       SELL     TP           $26597329601.09
2024-11-07 06:00:00       2024-11-07 06:47:00       SELL     TP           $27129276193.11
2024-11-07 09:15:00       2024-11-07 12:56:00       SELL     SL           $26857983431.18
2024-11-07 15:00:00       2024-11-07 15:01:00       SELL     TP           $27395143099.80
2024-11-07 15:15:00       2024-11-07 15:36:00       SELL     SL           $27121191668.81
2024-11-07 15:45:00       2024-11-07 16:01:00       SELL     SL           $26849979752.12
2024-11-07 18:15:00       2024-11-07 18:16:00       BUY      TP           $27386979347.16
2024-11-07 22:15:00       2024-11-08 04:00:00       SELL     TP           $27934718934.10
2024-11-08 09:15:00       2024-11-08 10:32:00       BUY      TP           $28493413312.79
2024-11-08 10:45:00       2024-11-08 11:14:00       SELL     SL           $28208479179.66
2024-11-08 11:15:00       2024-11-08 12:21:00       SELL     TP           $28772648763.25
2024-11-08 16:00:00       2024-11-08 16:44:00       SELL     TP           $29348101738.52
2024-11-08 17:15:00       2024-11-08 17:17:00       SELL     TP           $29935063773.29
2024-11-08 18:00:00       2024-11-08 18:31:00       SELL     SL           $29635713135.55
2024-11-11 12:00:00       2024-11-11 12:01:00       SELL     TP           $30228427398.26
2024-11-11 12:15:00       2024-11-11 13:03:00       SELL     TP           $30832995946.23
2024-11-11 13:15:00       2024-11-11 13:47:00       SELL     TP           $31449655865.15
2024-11-11 14:00:00       2024-11-11 15:01:00       SELL     TP           $32078648982.46
2024-11-12 08:45:00       2024-11-12 08:46:00       SELL     TP           $32720221962.11
2024-11-12 09:00:00       2024-11-12 09:24:00       SELL     TP           $33374626401.35
2024-11-12 10:00:00       2024-11-12 11:05:00       SELL     TP           $34042118929.38
2024-11-12 14:45:00       2024-11-12 15:06:00       SELL     SL           $33701697740.08
2024-11-12 15:15:00       2024-11-12 15:16:00       SELL     TP           $34375731694.88
2024-11-12 15:45:00       2024-11-12 15:46:00       SELL     TP           $35063246328.78
2024-11-12 16:00:00       2024-11-12 16:01:00       SELL     TP           $35764511255.36
2024-11-12 16:15:00       2024-11-12 16:38:00       SELL     SL           $35406866142.80
2024-11-12 16:45:00       2024-11-12 17:39:00       SELL     TP           $36115003465.66
2024-11-13 04:30:00       2024-11-13 04:51:00       SELL     SL           $35753853431.00
2024-11-13 05:00:00       2024-11-13 10:10:00       SELL     TP           $36468930499.62
2024-11-13 16:00:00       2024-11-13 16:01:00       SELL     TP           $37198309109.61
2024-11-13 16:15:00       2024-11-13 16:37:00       SELL     TP           $37942275291.81
2024-11-13 17:45:00       2024-11-13 18:18:00       SELL     TP           $38701120797.64
2024-11-13 20:00:00       2024-11-13 20:28:00       SELL     TP           $39475143213.60
2024-11-13 20:30:00       2024-11-13 22:30:00       SELL     TP           $40264646077.87
2024-11-14 03:00:00       2024-11-14 07:38:00       SELL     TP           $41069938999.43
2024-11-14 09:15:00       2024-11-14 09:16:00       SELL     TP           $41891337779.41
2024-11-14 09:30:00       2024-11-14 10:10:00       SELL     SL           $41472424401.62
2024-11-14 10:15:00       2024-11-14 10:36:00       SELL     SL           $41057700157.60
2024-11-14 10:45:00       2024-11-14 11:20:00       SELL     TP           $41878854160.76
2024-11-14 12:45:00       2024-11-14 12:53:00       SELL     TP           $42716431243.97
2024-11-14 14:15:00       2024-11-14 14:45:00       SELL     TP           $43570759868.85
2024-11-14 15:30:00       2024-11-14 15:33:00       SELL     TP           $44442175066.23
2024-11-14 15:45:00       2024-11-14 16:18:00       SELL     SL           $43997753315.56
2024-11-14 16:30:00       2024-11-14 17:09:00       SELL     SL           $43557775782.41
2024-11-14 17:15:00       2024-11-14 18:18:00       SELL     SL           $43122198024.59
2024-11-14 18:30:00       2024-11-14 22:07:00       SELL     TP           $43984641985.08
2024-11-15 10:30:00       2024-11-15 10:31:00       SELL     TP           $44864334824.78
2024-11-15 11:00:00       2024-11-15 11:02:00       SELL     TP           $45761621521.27
2024-11-15 12:15:00       2024-11-15 12:16:00       SELL     TP           $46676853951.70
2024-11-15 12:30:00       2024-11-15 13:36:00       SELL     SL           $46210085412.18
2024-11-15 13:45:00       2024-11-15 15:12:00       SELL     SL           $45747984558.06
2024-11-15 15:15:00       2024-11-15 17:06:00       SELL     SL           $45290504712.48
2024-11-15 18:00:00       2024-11-15 18:01:00       SELL     TP           $46196314806.73
2024-11-15 18:15:00       2024-11-18 01:22:00       SELL     SL           $45734351658.66
2024-11-18 03:15:00       2024-11-18 03:16:00       SELL     TP           $46649038691.84
2024-11-18 03:30:00       2024-11-18 15:05:00       SELL     SL           $46182548304.92
2024-11-19 09:45:00       2024-11-19 10:40:00       BUY      TP           $47106199271.02
2024-11-19 19:15:00       2024-11-19 19:16:00       SELL     TP           $48048323256.44
2024-11-20 09:00:00       2024-11-20 09:29:00       SELL     TP           $49009289721.56
2024-11-20 10:00:00       2024-11-20 15:01:00       BUY      TP           $49989475516.00
2024-11-20 15:15:00       2024-11-20 16:21:00       SELL     SL           $49489580760.84
2024-11-21 19:00:00       2024-11-21 19:44:00       BUY      TP           $50479372376.05
2024-11-22 16:00:00       2024-11-22 16:01:00       BUY      TP           $51488959823.57
2024-11-22 16:15:00       2024-11-22 16:31:00       BUY      SL           $50974070225.34
2024-11-25 02:00:00       2024-11-25 02:33:00       SELL     TP           $51993551629.84
2024-11-25 04:00:00       2024-11-25 04:49:00       SELL     TP           $53033422662.44
2024-11-25 05:00:00       2024-11-25 05:25:00       SELL     TP           $54094091115.69
2024-11-25 06:00:00       2024-11-25 06:06:00       BUY      TP           $55175972938.00
2024-11-25 06:15:00       2024-11-25 07:48:00       BUY      SL           $54624213208.62
2024-11-25 08:00:00       2024-11-25 13:09:00       BUY      TP           $55716697472.80
2024-11-25 16:00:00       2024-11-25 20:14:00       SELL     TP           $56831031422.25
2024-11-26 02:00:00       2024-11-26 02:21:00       BUY      TP           $57967652050.70
2024-11-26 15:00:00       2024-11-26 15:01:00       SELL     TP           $59127005091.71
